TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αP,αn,αM,αR,αe,αk,ind_added,id
AUG,19990223,11623,3.85,0.105682,0.770166,0.238514,-0.608804,0.383832,0.18444,1.99428,0.715742,0.432187,1896,212
AUG,19990223,11626,3.735,0.105678,0.770382,0.238347,-0.608768,0.383686,0.184424,1.99394,0.715288,0.431934,1897,213
AUG,19990223,11626,4.725,0.105678,0.770608,0.238184,-0.608723,0.383528,0.184424,1.99356,0.714795,0.431683,1898,214
AUG,19990223,11627,4.3,0.105665,0.770741,0.238053,-0.608894,0.383635,0.184391,1.99376,0.71476,0.431604,1899,215
AUG,19990309,11731,4.5,0.10567,0.769994,0.238723,-0.6088,0.383651,0.184288,1.99442,0.7163,0.43229,1908,216
AUG,19990309,11731,4.85,0.10567,0.770023,0.23875,-0.608772,0.383531,0.184279,1.99426,0.716235,0.432299,1909,217
AUG,19990309,11733,2.575,0.105693,0.770686,0.238514,-0.608679,0.383184,0.18492,1.99279,0.714384,0.43236,1910,218
AUG,19990309,11734,2.725,0.105681,0.770158,0.238512,-0.608808,0.383856,0.184446,1.99431,0.71576,0.432188,1911,219
AUG,19990309,11734,3.7,0.105683,0.770108,0.238503,-0.608828,0.383971,0.184462,1.99447,0.715864,0.432192,1912,220
AUG,19990309,11735,2.7,0.105681,0.770367,0.238528,-0.608599,0.383279,0.184363,1.99344,0.715167,0.432066,1913,221
AUG,19990309,11740,3.65,0.105668,0.770639,0.238087,-0.608687,0.383385,0.184305,1.99355,0.714877,0.431405,1916,222
AUG,19990309,11740,4.05,0.105674,0.770338,0.238304,-0.608757,0.383713,0.184365,1.99408,0.715453,0.431787,1917,223
AUG,19990309,11746,3.75,0.105664,0.771061,0.237884,-0.608543,0.382813,0.18428,1.99258,0.71394,0.431065,1918,224
AUG,19990318,11781,3.65,0.105688,0.769886,0.238577,-0.608892,0.384311,0.18453,1.99498,0.716324,0.432347,1920,225
AUG,19990318,11781,4.75,0.105676,0.770378,0.238454,-0.608727,0.383491,0.184378,1.99375,0.715288,0.432036,1922,226
AUG,19990318,11781,5.2,0.105684,0.770085,0.238543,-0.608834,0.383953,0.18446,1.99447,0.71592,0.432257,1923,227
AUG,19990318,11782,3.704,0.105685,0.769964,0.238564,-0.608852,0.384161,0.184513,1.99475,0.71614,0.432303,1924,228
AUG,19990318,11782,4.35,0.105674,0.77033,0.238469,-0.608763,0.383574,0.184378,1.9939,0.715422,0.432079,1925,229
AUG,19990318,11782,4.85,0.105679,0.770297,0.238476,-0.60875,0.383619,0.184405,1.99394,0.715455,0.432084,1926,230
AUG,19990318,11783,3.672,0.105686,0.769977,0.238564,-0.608866,0.384147,0.184505,1.99475,0.716137,0.432313,1928,231
AUG,19990318,11783,4.35,0.105679,0.77023,0.238499,-0.608779,0.383722,0.184418,1.99411,0.715608,0.432141,1929,232
AUG,19990318,11783,4.85,0.105689,0.769903,0.238597,-0.608918,0.384257,0.184505,1.99496,0.716338,0.432398,1930,233
AUG,19990318,11783,5.175,0.10569,0.7698,0.238626,-0.608932,0.384399,0.184532,1.99518,0.716527,0.432469,1931,234
AUG,19990318,11784,3.692,0.105688,0.769863,0.238574,-0.608889,0.384352,0.184541,1.99503,0.716357,0.432341,1933,235
AUG,19990318,11784,4.21,0.10568,0.77018,0.238514,-0.608798,0.383804,0.184435,1.99424,0.715714,0.43218,1934,236
AUG,19990318,11788,4.475,0.105674,0.770765,0.238462,-0.608563,0.382716,0.184358,1.99255,0.714385,0.431992,1935,237
AUG,19990318,11788,5.9,0.105678,0.770592,0.238472,-0.608625,0.383046,0.184389,1.99305,0.714776,0.432017,1936,238
AUG,19990318,11790,5.4,0.105688,0.769912,0.238577,-0.608901,0.38427,0.184521,1.99494,0.71629,0.432356,1938,239
AUG,19990318,11795,2.875,0.105687,0.769972,0.238512,-0.608881,0.384246,0.184502,1.99486,0.716169,0.43221,1942,240
AUG,19990319,11799,3.0,0.105677,0.770623,0.238498,-0.608612,0.382936,0.184377,1.99292,0.714714,0.432054,1943,241
AUG,19990319,11799,3.9,0.105673,0.770813,0.238482,-0.608552,0.382598,0.18435,1.9924,0.714299,0.43201,1944,242
AUG,19990319,11799,4.2,0.10567,0.770992,0.238471,-0.608496,0.382278,0.184336,1.9919,0.713896,0.431993,1945,243
AUG,19990319,11799,4.5,0.105666,0.771284,0.238465,-0.608396,0.381729,0.184312,1.99106,0.713228,0.431978,1946,244
AUG,19990319,11799,4.75,0.105662,0.771544,0.238463,-0.608325,0.38125,0.184287,1.99034,0.712657,0.431986,1947,245
AUG,19990319,11800,3.1,0.105677,0.770616,0.238491,-0.608613,0.382961,0.184381,1.99295,0.714727,0.432044,1948,246
AUG,19990319,11800,4.6,0.105661,0.770928,0.238581,-0.608849,0.382518,0.184314,1.99257,0.714505,0.432332,1949,247
AUG,19990319,11801,3.3,0.105677,0.770628,0.238491,-0.608604,0.382929,0.184376,1.9929,0.714687,0.432052,1950,248
AUG,19990319,11803,3.05,0.105677,0.770609,0.238493,-0.608611,0.382965,0.184379,1.99295,0.714732,0.432053,1952,249
AUG,19990319,11803,4.525,0.105664,0.770724,0.238565,-0.608835,0.382857,0.184337,1.99302,0.714832,0.432303,1953,250
AUG,19990319,11804,3.25,0.105671,0.770765,0.238514,-0.608623,0.382683,0.18435,1.9926,0.714482,0.4321,1954,251
AUG,19990319,11804,4.85,0.105657,0.771047,0.238639,-0.608903,0.382273,0.184286,1.99231,0.714369,0.432482,1955,252
AUG,19990319,11805,3.3,0.105677,0.7706,0.238489,-0.608622,0.382997,0.184381,1.993,0.714763,0.432049,1956,253
AUG,19990319,11805,4.65,0.105665,0.770768,0.238555,-0.608806,0.382782,0.184342,1.99288,0.714718,0.432265,1957,254
AUG,19990319,11807,2.477,0.105671,0.770749,0.238535,-0.608573,0.382607,0.184319,1.99251,0.714465,0.432107,1958,255
AUG,19990319,11807,3.452,0.105661,0.770516,0.238595,-0.608958,0.383265,0.184367,1.99367,0.715355,0.432411,1959,256
AUG,19990319,11807,3.832,0.105657,0.770443,0.238602,-0.609039,0.383443,0.184368,1.99398,0.715599,0.432448,1960,257
AUG,19990319,11808,2.32,0.10568,0.77026,0.238507,-0.608763,0.383641,0.184411,1.994,0.715535,0.432152,1962,258
AUG,19990319,11808,3.45,0.105658,0.770865,0.238659,-0.609002,0.382641,0.184329,1.99288,0.714807,0.432561,1963,259
AUG,19990319,11808,4.49,0.10565,0.770788,0.238725,-0.609278,0.382913,0.184325,1.99348,0.715312,0.432807,1964,260
AUG,19990319,11809,3.45,0.105666,0.771082,0.238702,-0.608481,0.381724,0.184283,1.99133,0.713723,0.432473,1965,261
AUG,19990319,11810,3.325,0.105655,0.770706,0.238667,-0.609122,0.382996,0.184344,1.99345,0.715248,0.432619,1966,262
AUG,19990323,11817,3.6,0.105655,0.770401,0.238346,-0.609137,0.383813,0.184319,1.99459,0.715917,0.432012,1969,263
AUG,19990323,11817,4.15,0.10565,0.770402,0.23838,-0.609289,0.38389,0.184309,1.99483,0.716135,0.432127,1970,264
AUG,19990408,11939,3.5,0.105693,0.770354,0.239841,-0.608518,0.381872,0.184884,1.99152,0.714819,0.434308,1973,265
AUG,19990408,11943,2.45,0.105699,0.771324,0.23916,-0.608467,0.381425,0.185153,1.99006,0.712659,0.43359,1974,266
AUG,19990408,11944,2.4,0.105691,0.770962,0.239105,-0.608432,0.381901,0.184976,1.99092,0.713412,0.433329,1975,267
AUG,19990408,11945,2.35,0.105692,0.770586,0.239601,-0.608474,0.381809,0.184911,1.99121,0.714263,0.434011,1976,268
AUG,19990408,11947,2.35,0.105691,0.77056,0.239531,-0.608497,0.381947,0.184884,1.99141,0.71434,0.433914,1977,269
AUG,19990408,11947,3.15,0.105686,0.770412,0.239304,-0.608421,0.382362,0.184803,1.99192,0.714554,0.433451,1978,270
AUG,19990408,11947,3.85,0.105681,0.770123,0.239077,-0.60833,0.382979,0.184701,1.9927,0.714917,0.4331,1979,271
AUG,19990415,11991,3.685,0.105684,0.770036,0.23857,-0.60884,0.384038,0.184511,1.99453,0.715919,0.432437,1992,272
AUG,19990415,11992,2.8,0.105679,0.770186,0.238514,-0.608796,0.383791,0.184433,1.99422,0.715702,0.432179,1994,273
AUG,19990415,11992,3.25,0.105686,0.769721,0.238572,-0.608755,0.384476,0.184564,1.99509,0.716413,0.432306,1995,274
AUG,19990415,11992,3.8,0.10567,0.770052,0.238512,-0.6087,0.383946,0.184487,1.99433,0.715783,0.432152,1996,275
AUG,19990415,11996,3.0,0.105679,0.770258,0.238505,-0.608773,0.383664,0.184417,1.99403,0.71555,0.432151,2001,276
AUG,19990415,11996,4.3,0.105678,0.770413,0.23849,-0.608713,0.383378,0.184393,1.99359,0.715213,0.432082,2002,277
AUG,19990415,11997,2.7,0.105683,0.770078,0.23853,-0.608835,0.383995,0.184474,1.99451,0.71592,0.432245,2003,278
AUG,19990415,12000,3.5,0.10569,0.770318,0.239378,-0.608585,0.382551,0.184794,1.99234,0.714928,0.433676,2004,279
AUG,19990420,12022,3.8,0.105681,0.770488,0.238506,-0.608666,0.383201,0.184406,1.99331,0.715011,0.432097,2007,280
AUG,19990420,12023,2.675,0.105687,0.769979,0.238551,-0.608872,0.384186,0.184533,1.99476,0.716108,0.432325,2008,281
AUG,19990420,12025,2.8,0.105687,0.769962,0.238547,-0.608882,0.384211,0.184506,1.99483,0.716168,0.432313,2009,282
AUG,19990422,12030,2.45,0.10569,0.770343,0.239332,-0.608571,0.382566,0.184791,1.99231,0.714827,0.433643,2010,283
AUG,19990422,12030,3.5,0.105683,0.770197,0.239137,-0.608337,0.382808,0.184733,1.99247,0.714799,0.433185,2011,284
AUG,19990422,12032,2.2,0.105691,0.770491,0.239491,-0.608498,0.382106,0.184868,1.99162,0.714435,0.43389,2012,285
AUG,19990422,12032,3.85,0.105679,0.770117,0.238961,-0.608434,0.383183,0.184646,1.99307,0.715118,0.432922,2013,286
AUG,19990422,12035,2.05,0.10569,0.770535,0.239502,-0.608467,0.381989,0.184873,1.99144,0.714321,0.43389,2014,287
AUG,19990422,12035,2.925,0.105685,0.770129,0.23914,-0.608411,0.382975,0.184717,1.99274,0.714968,0.433301,2015,288
AUG,19990422,12035,3.4,0.105682,0.770012,0.239017,-0.608412,0.38328,0.184661,1.99318,0.715206,0.433076,2016,289
AUG,19990422,12039,2.0,0.105689,0.770409,0.239349,-0.608542,0.38241,0.184802,1.99208,0.714682,0.433649,2017,290
AUG,19990422,12039,2.925,0.105685,0.770124,0.239143,-0.608406,0.382974,0.184722,1.99274,0.714982,0.433282,2018,291
AUG,19990423,12055,4.89,0.10567,0.770526,0.238179,-0.60873,0.383518,0.184333,1.99377,0.715125,0.431549,2021,292
AUG,19990427,12069,4.185,0.105667,0.770095,0.238674,-0.608911,0.383261,0.184392,1.99426,0.71617,0.432457,2026,293
AUG,19990427,12080,3.85,0.105674,0.769606,0.238989,-0.608495,0.383851,0.184496,1.99431,0.7163,0.43284,2028,294
AUG,19990427,12083,2.375,0.105673,0.771013,0.237918,-0.608617,0.383117,0.184388,1.99278,0.713879,0.431323,2030,295
AUG,19990427,12085,1.788,0.105668,0.771489,0.237109,-0.608649,0.383498,0.184402,1.99279,0.712859,0.430319,2031,296
AUG,19990427,12085,2.1,0.105664,0.772331,0.236501,-0.608469,0.382872,0.184433,1.99132,0.710977,0.429455,2032,297
AUG,19990427,12086,3.475,0.105691,0.770456,0.238483,-0.608462,0.38309,0.184392,1.99304,0.714852,0.43189,2034,298
AUG,19990427,12086,3.7,0.105686,0.770962,0.238432,-0.608013,0.38197,0.184374,1.99115,0.713435,0.431486,2035,299
AUG,19990429,12092,3.0,0.105692,0.770615,0.239244,-0.608499,0.38228,0.184916,1.99167,0.71423,0.433435,2036,300
AUG,19990429,12094,1.95,0.10569,0.770637,0.239184,-0.608513,0.382314,0.184879,1.99172,0.71419,0.433394,2037,301
AUG,19990429,12095,2.25,0.105692,0.770629,0.239211,-0.608493,0.382297,0.184909,1.99167,0.714159,0.433437,2038,302
AUG,19990429,12095,3.75,0.105691,0.7706,0.23922,-0.608491,0.382322,0.184905,1.99174,0.714283,0.433341,2039,303
AUG,19990429,12097,2.2,0.105693,0.77067,0.239284,-0.608469,0.382128,0.184939,1.99143,0.714062,0.433527,2040,304
AUG,19990430,12113,3.175,0.105682,0.770095,0.238554,-0.608824,0.383919,0.184459,1.99442,0.715881,0.43228,2042,305
AUG,19990430,12113,3.9,0.105686,0.769979,0.238609,-0.608872,0.384092,0.184481,1.99468,0.7161,0.432464,2043,306
AUG,19990430,12113,4.45,0.105688,0.769888,0.238649,-0.608898,0.384217,0.1845,1.99486,0.71625,0.432609,2044,307
AUG,19990430,12114,3.125,0.105693,0.769668,0.238737,-0.608979,0.384538,0.184546,1.9954,0.716774,0.432731,2047,308
AUG,19990430,12114,4.085,0.10569,0.769787,0.238695,-0.608919,0.384362,0.184533,1.99505,0.716401,0.432761,2048,309
AUG,19990430,12115,2.4,0.105676,0.770465,0.238429,-0.608699,0.383349,0.184376,1.99352,0.715091,0.432007,2049,310
AUG,19990430,12115,3.112,0.105689,0.76988,0.238601,-0.608909,0.384286,0.184478,1.99499,0.716351,0.432422,2050,311
AUG,19990430,12115,4.2,0.105688,0.769968,0.23858,-0.608891,0.384153,0.184462,1.99478,0.716152,0.432418,2051,312
AUG,19990504,12145,2.25,0.105693,0.770043,0.239484,-0.608712,0.382913,0.18476,1.99309,0.715728,0.433722,2053,313
AUG,19990504,12145,2.85,0.105696,0.76974,0.240145,-0.608574,0.38237,0.184853,1.99266,0.716338,0.434414,2055,314
AUG,19990504,12145,3.25,0.105696,0.769652,0.240159,-0.608597,0.382455,0.184809,1.99285,0.716478,0.434573,2057,315
AUG,19990504,12145,3.9,0.105697,0.769294,0.240339,-0.608698,0.382734,0.184733,1.99356,0.717226,0.435055,2059,316
AUG,19990504,12146,1.975,0.10569,0.7698,0.238714,-0.608916,0.384327,0.184485,1.99506,0.716469,0.432585,2060,317
AUG,19990504,12146,2.25,0.10569,0.770054,0.239348,-0.60862,0.382992,0.184742,1.99308,0.71559,0.433439,2061,318
AUG,19990504,12146,2.975,0.105699,0.769736,0.240325,-0.608603,0.382179,0.184894,1.99248,0.716393,0.434711,2062,319
AUG,19990506,12173,2.45,0.105694,0.769905,0.23872,-0.60891,0.38422,0.184599,1.99474,0.716007,0.432934,2063,320
AUG,19990506,12181,2.73,0.105649,0.771835,0.237894,-0.608715,0.382926,0.183995,1.9917,0.712928,0.430769,2064,321
AUG,19990506,12184,2.43,0.105662,0.769895,0.238619,-0.608806,0.383959,0.184512,1.99467,0.716186,0.432418,2065,322
AUG,19990506,12184,2.63,0.105655,0.769774,0.238643,-0.608741,0.383994,0.18454,1.99475,0.716295,0.432454,2066,323
AUG,19990511,12198,3.35,0.105689,0.769845,0.2386,-0.608904,0.384368,0.184551,1.99504,0.716339,0.432507,2068,324
AUG,19990511,12199,4.05,0.10568,0.770295,0.238412,-0.608776,0.383738,0.184431,1.99407,0.715473,0.432013,2069,325
AUG,19990511,12200,4.1,0.10568,0.770263,0.238438,-0.608782,0.38376,0.184433,1.99412,0.715542,0.432056,2070,326
AUG,19990511,12201,2.9,0.105679,0.770421,0.238314,-0.608747,0.383646,0.184421,1.99386,0.715185,0.431884,2071,327
AUG,19990511,12201,4.1,0.10568,0.770278,0.238426,-0.608778,0.383748,0.184432,1.9941,0.715507,0.432036,2072,328
AUG,19990511,12202,2.725,0.105644,0.773802,0.235509,-0.608724,0.383504,0.184073,1.99046,0.708877,0.427603,2073,329
AUG,19990511,12202,4.05,0.105647,0.773183,0.236039,-0.608713,0.383506,0.184157,1.99108,0.710136,0.428214,2074,330
AUG,19990511,12204,2.375,0.105657,0.770452,0.23841,-0.608799,0.383685,0.184359,1.99386,0.715282,0.431943,2076,331
AUG,19990511,12204,2.995,0.105637,0.771996,0.237966,-0.609103,0.383018,0.18394,1.99204,0.713221,0.431005,2077,332
AUG,19990511,12205,2.95,0.105638,0.771892,0.237972,-0.609088,0.383106,0.183965,1.99221,0.71337,0.43102,2078,333
AUG,19990511,12211,2.871,0.105677,0.77022,0.238436,-0.608761,0.383789,0.184396,1.9942,0.715635,0.43198,2083,334
AUG,19990520,12247,2.15,0.105687,0.770138,0.239169,-0.608615,0.383076,0.184709,1.9931,0.715387,0.433225,2084,335
AUG,19990520,12247,2.6,0.105696,0.769951,0.239872,-0.608585,0.382458,0.184866,1.99255,0.715838,0.43414,2085,336
AUG,19990520,12247,2.8,0.105699,0.769823,0.240082,-0.608587,0.382379,0.184903,1.99257,0.716151,0.434376,2086,337
AUG,19990520,12249,2.2,0.105686,0.770145,0.239176,-0.608623,0.38304,0.184695,1.9931,0.715418,0.433217,2087,338
AUG,19990520,12249,2.6,0.105691,0.769998,0.23963,-0.608599,0.382653,0.184782,1.99279,0.715805,0.433745,2088,339
AUG,19990520,12249,3.025,0.105695,0.769746,0.239732,-0.60873,0.382989,0.184761,1.99346,0.716442,0.433986,2089,340
AUG,19990520,12249,3.3,0.105695,0.769684,0.239719,-0.608711,0.383059,0.184745,1.99356,0.716495,0.434033,2090,341
AUG,19990520,12249,3.35,0.105697,0.769623,0.239812,-0.608767,0.383075,0.184754,1.99368,0.716672,0.434229,2091,342
AUG,19990520,12251,2.125,0.105686,0.770155,0.239144,-0.608625,0.383083,0.184696,1.99312,0.715367,0.433199,2092,343
AUG,19990520,12251,2.7,0.105694,0.769873,0.239934,-0.608588,0.382454,0.184826,1.99266,0.71608,0.434132,2093,344
AUG,19990520,12251,3.3,0.105698,0.769578,0.240208,-0.608724,0.382603,0.184799,1.99319,0.716771,0.434736,2094,345
AUG,19990520,12251,3.5,0.105699,0.769413,0.2403,-0.608737,0.382719,0.184778,1.99345,0.717067,0.434946,2095,346
AUG,19990520,12251,3.875,0.105704,0.768816,0.240654,-0.608652,0.383048,0.184745,1.99413,0.717997,0.435575,2096,347
AUG,19990520,12253,2.2,0.105687,0.770101,0.239267,-0.608628,0.383,0.18471,1.99309,0.71552,0.433335,2097,348
AUG,19990520,12253,2.8,0.105692,0.769876,0.239858,-0.608566,0.382504,0.184798,1.99272,0.716059,0.43399,2098,349
AUG,19990520,12253,3.2,0.105699,0.769608,0.240212,-0.608744,0.382584,0.184809,1.99316,0.716754,0.434726,2099,350
AUG,19990520,12253,3.5,0.1057,0.769337,0.240375,-0.608771,0.382758,0.184775,1.99358,0.71726,0.435079,2100,351
AUG,19990520,12253,4.05,0.105703,0.768896,0.240659,-0.608672,0.382914,0.184744,1.99398,0.717904,0.435576,2101,352
AUG,19990520,12253,4.375,0.105696,0.769097,0.240266,-0.608508,0.382983,0.18471,1.99375,0.717299,0.43487,2102,353
AUG,19990520,12256,2.1,0.105685,0.770149,0.23905,-0.608645,0.383216,0.184668,1.9933,0.715425,0.433034,2104,354
AUG,19990520,12256,3.1,0.105695,0.769764,0.239979,-0.608672,0.382587,0.18479,1.99299,0.716378,0.434304,2105,355
AUG,19990520,12256,3.45,0.1057,0.76941,0.240313,-0.608729,0.382707,0.184787,1.99342,0.717063,0.434954,2106,356
AUG,19990520,12256,3.925,0.105692,0.769037,0.240042,-0.608352,0.383221,0.184657,1.9939,0.717211,0.434407,2107,357
AUG,19990624,12307,4.75,0.10568,0.770234,0.238515,-0.60878,0.383697,0.184422,1.99408,0.715592,0.43218,2109,358
AUG,19990624,12317,3.0,0.105696,0.76993,0.238327,-0.608969,0.384783,0.184677,1.99536,0.716255,0.431983,2110,359
AUG,19990624,12317,4.1,0.105679,0.7704,0.238559,-0.608694,0.383282,0.184393,1.99349,0.715217,0.432189,2111,360
AUG,19990625,12329,4.8,0.105683,0.770365,0.238437,-0.608722,0.383526,0.184422,1.99379,0.715355,0.431945,2113,361
AUG,19990727,12479,4.15,0.105689,0.769968,0.238474,-0.608898,0.384305,0.184475,1.99495,0.716202,0.432163,2116,362
AUG,19990727,12481,3.7,0.105684,0.770133,0.238508,-0.608819,0.383911,0.184448,1.99439,0.715819,0.432183,2117,363
AUG,19990730,12535,3.385,0.105619,0.779152,0.231193,-0.608667,0.383651,0.183494,1.98523,0.699242,0.420408,2127,364
AUG,19990730,12538,3.55,0.105632,0.770829,0.238185,-0.609839,0.384379,0.183918,1.99554,0.716663,0.431462,2135,365
AUG,19990803,12553,2.85,0.105637,0.774066,0.235173,-0.608692,0.384035,0.184001,1.9906,0.708811,0.426307,2137,366
AUG,19990803,12553,3.3,0.105635,0.77433,0.234953,-0.608708,0.384063,0.183979,1.9904,0.708399,0.425884,2138,367
AUG,19990803,12557,4.7,0.10566,0.770428,0.238348,-0.609008,0.383642,0.184299,1.9943,0.715735,0.431908,2141,368
AUG,19990806,12596,4.15,0.105639,0.769981,0.238034,-0.609505,0.383762,0.19,1.99544,0.715966,0.431141,2158,369
AUG,19990806,12596,4.2,0.105638,0.769977,0.238056,-0.609589,0.38381,0.190014,1.99558,0.716089,0.431211,2159,370
AUG,19990806,12599,4.25,0.105635,0.770789,0.237829,-0.609451,0.382,0.193024,1.99308,0.713652,0.43086,2161,371
AUG,19991104,12795,3.6,0.105648,0.770326,0.238481,-0.609419,0.383845,0.184197,1.99509,0.716512,0.4324,2163,372
AUG,19991104,12796,2.9,0.105644,0.770203,0.238514,-0.609575,0.384045,0.184128,1.99562,0.717037,0.432458,2164,373
AUG,19991210,12901,3.0,0.105658,0.770219,0.238473,-0.609081,0.383807,0.184259,1.99473,0.71624,0.432154,2167,374
AUG,19991221,12966,5.85,0.105671,0.770166,0.238862,-0.608706,0.383107,0.184299,1.99367,0.715924,0.432408,2168,375
AUG,20000128,13169,2.775,0.105682,0.769916,0.23879,-0.608824,0.383884,0.184476,1.99451,0.716238,0.432614,2170,376
AUG,20000128,13171,3.3,0.105671,0.771448,0.237784,-0.608507,0.382581,0.184418,1.99179,0.712974,0.430993,2171,377
AUG,20000128,13171,3.625,0.105672,0.771466,0.237767,-0.608457,0.382538,0.184422,1.99168,0.712874,0.430937,2172,378
AUG,20000128,13172,2.85,0.105677,0.770467,0.238294,-0.608748,0.38361,0.184423,1.99379,0.715103,0.431841,2173,379
AUG,20000128,13172,3.7,0.105678,0.770705,0.238133,-0.608666,0.383392,0.184415,1.99331,0.71456,0.431551,2174,380
AUG,20000128,13173,3.7,0.105663,0.772317,0.237348,-0.608294,0.381641,0.184417,1.99,0.711074,0.430289,2175,381
AUG,20000427,13540,2.6,0.105668,0.770277,0.238676,-0.608772,0.383503,0.184314,1.99389,0.715801,0.432063,2178,382
AUG,20000427,13540,3.45,0.105667,0.770491,0.238816,-0.608677,0.382978,0.184246,1.99314,0.715501,0.43199,2179,383
AUG,20000509,13588,6.0,0.105674,0.770133,0.238789,-0.608708,0.383289,0.184323,1.99384,0.715926,0.432349,2181,384
AUG,20000525,13743,2.25,0.105672,0.770213,0.23857,-0.608766,0.383697,0.18448,1.99403,0.715576,0.432274,2189,385
AUG,20000525,13743,5.25,0.105675,0.770277,0.238647,-0.608719,0.383515,0.18454,1.99369,0.715353,0.432396,2190,386
AUG,20000525,13744,2.75,0.105675,0.770292,0.238662,-0.608706,0.383469,0.184549,1.99361,0.7153,0.432421,2191,387
AUG,20000525,13744,4.0,0.105675,0.7703,0.238668,-0.608704,0.383452,0.184555,1.99358,0.715279,0.43243,2192,388
AUG,20000525,13761,3.825,0.105669,0.770628,0.238476,-0.608813,0.383161,0.184395,1.99332,0.714969,0.432094,2193,389
AUG,20000530,13786,3.5,0.105664,0.770705,0.23838,-0.608757,0.383261,0.184265,1.99325,0.714783,0.431979,2194,390
AUG,20000530,13786,5.15,0.105665,0.770431,0.238437,-0.608797,0.383587,0.184337,1.99383,0.715308,0.432059,2195,391
AUG,20000608,13885,2.25,0.105677,0.770129,0.238908,-0.608644,0.383149,0.184317,1.99358,0.715769,0.432561,2197,392
AUG,20000608,13890,2.25,0.105676,0.770129,0.238944,-0.60865,0.383098,0.184308,1.99355,0.71578,0.432626,2198,393
AUG,20000613,13920,6.49,0.105675,0.770138,0.238765,-0.608724,0.383344,0.184339,1.99389,0.715905,0.432354,2199,394
AUG,20000613,13929,2.85,0.105676,0.770246,0.238416,-0.608836,0.383747,0.184441,1.99425,0.715659,0.432053,2200,395
AUG,20000613,13930,2.8,0.105676,0.770327,0.238357,-0.608837,0.383637,0.18445,1.99412,0.715515,0.431977,2201,396
AUG,20000615,13946,5.1,0.105655,0.770179,0.238483,-0.609127,0.383814,0.184198,1.99488,0.716437,0.432181,2202,397
AUG,20000615,13948,3.9,0.105663,0.770318,0.23838,-0.608779,0.38343,0.184208,1.99405,0.715715,0.431864,2203,398
AUG,20010713,14481,2.35,0.105689,0.769816,0.238869,-0.608874,0.384041,0.184538,1.99474,0.716443,0.432747,2224,399
AUG,20010713,14484,2.15,0.105687,0.769858,0.238794,-0.608857,0.384041,0.18451,1.99472,0.716374,0.432594,2227,400
AUG,20010717,14496,2.1,0.105686,0.769901,0.238732,-0.608852,0.384039,0.184491,1.99469,0.716299,0.432491,2229,401
